"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-10",102.1512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-11",102.0175,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.9039,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.8205,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-02",101.7655,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.7481,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.7652,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-05",101.7926,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.784,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.7299,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-08",101.626,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-09",101.4766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-10",101.3083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-11",101.1694,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-12",101.0717,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-01",101.0149,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.9766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.9416,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.9203,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.8944,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.8367,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.7438,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.5974,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.3936,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",100.1785,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",99.99528,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",99.8429,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",99.6913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",99.53152,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",99.39447,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",99.28978,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",99.19305,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",99.06516,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",98.88783,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",98.65355,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",98.38378,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.11015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",97.85953,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",97.68125,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",97.61236,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",97.66798,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",97.84103,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",98.05407,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.27995,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",98.5322,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",98.8119,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.08617,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.3065,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.43571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.48414,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.48908,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.50358,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.53825,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.58006,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.58506,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.49142,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.29211,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.04063,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.82671,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.7334,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.79511,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.99819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.29562,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.60677,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",99.88981,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",100.1323,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",100.3388,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",100.5155,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",100.6569,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",100.7922,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.9261,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",101.0309,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",101.1092,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",101.17,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",101.2044,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",101.1913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",101.0983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.9409,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.7778,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.6631,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.5989,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.5614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.5388,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.4933,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.4227,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.3431,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.2514,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",100.1669,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",100.091,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",100.0223,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.96773,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.95138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.96781,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-07",100.0019,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-08",100.0384,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-09",100.0641,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-10",100.081,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-11",100.0846,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-12",100.084,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-01",100.0826,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-02",100.0784,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-03",100.072,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-04",100.0688,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-05",100.0656,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-06",100.0843,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-07",100.1308,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-08",100.1829,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-09",100.2455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.3089,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.346,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.3657,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.3914,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3595,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.3451,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.3602,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.4207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.5218,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.6503,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.783,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.9058,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.9923,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.0207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-12",101.0062,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.958,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.8915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.7989,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.6457,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.3965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.0503,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-07",99.63584,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.2423,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-09",98.95367,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-10",98.81345,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-11",98.85945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.06277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.36597,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.69846,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.0072,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.282,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.502,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.6626,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.7666,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.8225,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-09",100.8289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.7898,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.7123,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.6007,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.4303,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.2109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-03",99.9864,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-04",99.77476,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-05",99.62766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-06",99.56698,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-07",99.59292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-08",99.67676,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-09",99.79549,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-10",99.94658,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.0959,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.219,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.3055,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.3376,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.326,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.2963,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.2475,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.1605,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.0266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.87463,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.75671,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.69842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.73765,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.86468,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.0652,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.2877,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-03",100.4771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.5929,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.5914,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.4882,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.3331,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.1556,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-09",99.95915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.73759,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.4786,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.20113,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.9553,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.78539,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.7134,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.75967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.90907,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.11806,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.3566,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.59996,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.82589,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-10",100.046,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.2657,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.4775,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.6513,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.7592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.7869,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.7502,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.6664,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.5678,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.4831,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.4363,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.4207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.4316,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.4597,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.4973,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.5185,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.5049,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.4419,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.3343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.2213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.1438,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.106,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.0863,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.0926,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.1312,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.2024,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.2888,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.3832,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.5001,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.629,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.758,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.8742,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.0054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.1405,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.2626,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.3724,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.469,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.5571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.6378,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.7117,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.779,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.8302,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.8558,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.859,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",101.8233,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.7417,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.6218,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.4742,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.2848,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.0361,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",100.7387,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.4085,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.0621,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",99.70498,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.27715,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",98.7618,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",98.15731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",97.49288,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",96.80534,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",96.11954,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",95.48963,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",95.01734,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",94.77911,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.78331,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",95.05059,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.57867,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.35033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",97.27516,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",98.28131,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",99.30837,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",100.2901,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",101.1397,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",101.8086,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",102.266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",102.5307,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",102.6349,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",102.6041,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",102.4527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",102.2071,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.8996,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.5775,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.2818,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.0536,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.8956,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.7889,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.7167,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.6635,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.6123,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.55,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.4412,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.2648,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.0302,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.71505,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.34393,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",98.93642,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.54414,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.22057,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",98.00283,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",97.90162,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",97.90589,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",97.96108,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",98.04086,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",98.12482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.21182,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.33535,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.50171,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.6943,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.90858,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.11437,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.28683,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.42786,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.56909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.70455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.8633,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.0581,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.3022,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.5984,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.9315,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.2548,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.5241,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.7134,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",101.8311,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",101.8931,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",101.9317,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",101.968,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",102.003,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",102.0304,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",102.0277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",101.99,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",101.9068,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.7849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.6397,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.498,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.3625,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.2406,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",101.138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",101.0623,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",101.0083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.9713,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.9446,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.907,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.8353,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.7303,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.6039,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.4749,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.3403,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.1933,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.0192,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.83791,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.67355,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.53426,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.44524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.42267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.48663,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.65008,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.86082,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.0495,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.1997,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.3091,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.3643,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.3781,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.3487,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.2861,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.2381,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.1983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.1559,
